time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,windspeed_10m_max,windgusts_10m_max,weathercode,latitude_x,longitude_x,timezone,city,lat,lng,country,iso2,admin_name,capital,population,population_proper,latitude_y,longitude_y,_merge
2026-09-15,28.7,21.7,0.0,0,11.0,31.0,45,33.5625,-7.625,Africa/Casablanca,Casablanca,33.5992,-7.62,Morocco,MA,Casablanca-Settat,admin,3950000,3215935,33.5992,-7.62,both
2026-09-16,25.9,21.0,0.0,0,14.0,36.4,45,33.5625,-7.625,Africa/Casablanca,Casablanca,33.5992,-7.62,Morocco,MA,Casablanca-Settat,admin,3950000,3215935,33.5992,-7.62,both
2026-09-17,25.8,19.9,0.0,0,11.7,33.5,3,33.5625,-7.625,Africa/Casablanca,Casablanca,33.5992,-7.62,Morocco,MA,Casablanca-Settat,admin,3950000,3215935,33.5992,-7.62,both
2026-09-18,26.3,18.6,0.0,3,14.0,36.4,45,33.5625,-7.625,Africa/Casablanca,Casablanca,33.5992,-7.62,Morocco,MA,Casablanca-Settat,admin,3950000,3215935,33.5992,-7.62,both
2026-09-19,27.0,19.9,0.0,0,12.4,33.5,45,33.5625,-7.625,Africa/Casablanca,Casablanca,33.5992,-7.62,Morocco,MA,Casablanca-Settat,admin,3950000,3215935,33.5992,-7.62,both
2026-09-20,31.8,21.5,0.0,0,11.6,29.9,2,33.5625,-7.625,Africa/Casablanca,Casablanca,33.5992,-7.62,Morocco,MA,Casablanca-Settat,admin,3950000,3215935,33.5992,-7.62,both
2026-09-21,30.3,21.6,0.0,0,13.6,36.0,2,33.5625,-7.625,Africa/Casablanca,Casablanca,33.5992,-7.62,Morocco,MA,Casablanca-Settat,admin,3950000,3215935,33.5992,-7.62,both
2026-09-15,30.2,21.5,0.0,0,13.2,31.3,0,35.75,-5.8125,Africa/Casablanca,Tangier,35.7767,-5.8039,Morocco,MA,Tanger-Tétouan-Al Hoceïma,admin,1275428,1275428,35.7767,-5.8039,both
2026-09-16,26.7,18.2,0.0,0,19.0,44.6,3,35.75,-5.8125,Africa/Casablanca,Tangier,35.7767,-5.8039,Morocco,MA,Tanger-Tétouan-Al Hoceïma,admin,1275428,1275428,35.7767,-5.8039,both
2026-09-17,26.1,16.6,0.0,0,12.0,28.8,3,35.75,-5.8125,Africa/Casablanca,Tangier,35.7767,-5.8039,Morocco,MA,Tanger-Tétouan-Al Hoceïma,admin,1275428,1275428,35.7767,-5.8039,both
2026-09-18,28.4,20.3,0.0,8,18.3,44.3,3,35.75,-5.8125,Africa/Casablanca,Tangier,35.7767,-5.8039,Morocco,MA,Tanger-Tétouan-Al Hoceïma,admin,1275428,1275428,35.7767,-5.8039,both
2026-09-19,27.7,21.9,0.0,0,31.1,73.8,1,35.75,-5.8125,Africa/Casablanca,Tangier,35.7767,-5.8039,Morocco,MA,Tanger-Tétouan-Al Hoceïma,admin,1275428,1275428,35.7767,-5.8039,both
2026-09-20,25.5,22.6,0.0,0,45.7,88.2,2,35.75,-5.8125,Africa/Casablanca,Tangier,35.7767,-5.8039,Morocco,MA,Tanger-Tétouan-Al Hoceïma,admin,1275428,1275428,35.7767,-5.8039,both
2026-09-21,25.6,21.9,0.0,0,42.9,80.6,2,35.75,-5.8125,Africa/Casablanca,Tangier,35.7767,-5.8039,Morocco,MA,Tanger-Tétouan-Al Hoceïma,admin,1275428,1275428,35.7767,-5.8039,both
2026-09-15,34.5,23.8,0.0,0,14.7,37.8,1,34.0625,-5.0,Africa/Casablanca,Fès,34.0433,-5.0033,Morocco,MA,Fès-Meknès,admin,1167842,1167842,34.0433,-5.0033,both
2026-09-16,31.1,20.7,0.0,0,16.9,40.7,1,34.0625,-5.0,Africa/Casablanca,Fès,34.0433,-5.0033,Morocco,MA,Fès-Meknès,admin,1167842,1167842,34.0433,-5.0033,both
2026-09-17,29.5,18.7,0.0,5,11.7,31.3,3,34.0625,-5.0,Africa/Casablanca,Fès,34.0433,-5.0033,Morocco,MA,Fès-Meknès,admin,1167842,1167842,34.0433,-5.0033,both
2026-09-18,31.2,18.3,0.0,5,9.1,24.5,3,34.0625,-5.0,Africa/Casablanca,Fès,34.0433,-5.0033,Morocco,MA,Fès-Meknès,admin,1167842,1167842,34.0433,-5.0033,both
2026-09-19,33.7,21.0,0.0,0,16.9,44.6,1,34.0625,-5.0,Africa/Casablanca,Fès,34.0433,-5.0033,Morocco,MA,Fès-Meknès,admin,1167842,1167842,34.0433,-5.0033,both
2026-09-20,33.9,21.9,0.0,0,20.0,48.6,1,34.0625,-5.0,Africa/Casablanca,Fès,34.0433,-5.0033,Morocco,MA,Fès-Meknès,admin,1167842,1167842,34.0433,-5.0033,both
2026-09-21,33.8,21.5,0.0,0,14.4,37.4,0,34.0625,-5.0,Africa/Casablanca,Fès,34.0433,-5.0033,Morocco,MA,Fès-Meknès,admin,1167842,1167842,34.0433,-5.0033,both
2026-09-15,37.1,25.6,0.0,3,11.9,39.6,3,31.625,-8.0,Africa/Casablanca,Marrakech,31.6295,-7.9811,Morocco,MA,Marrakech-Safi,admin,1085330,1002697,31.6295,-7.9811,both
2026-09-16,34.6,21.7,0.0,0,12.7,34.6,0,31.625,-8.0,Africa/Casablanca,Marrakech,31.6295,-7.9811,Morocco,MA,Marrakech-Safi,admin,1085330,1002697,31.6295,-7.9811,both
2026-09-17,30.5,19.1,0.0,0,9.6,27.7,3,31.625,-8.0,Africa/Casablanca,Marrakech,31.6295,-7.9811,Morocco,MA,Marrakech-Safi,admin,1085330,1002697,31.6295,-7.9811,both
2026-09-18,31.7,19.2,0.0,8,7.3,25.6,1,31.625,-8.0,Africa/Casablanca,Marrakech,31.6295,-7.9811,Morocco,MA,Marrakech-Safi,admin,1085330,1002697,31.6295,-7.9811,both
2026-09-19,36.3,20.8,0.0,3,7.5,23.8,2,31.625,-8.0,Africa/Casablanca,Marrakech,31.6295,-7.9811,Morocco,MA,Marrakech-Safi,admin,1085330,1002697,31.6295,-7.9811,both
2026-09-20,39.0,23.7,0.0,3,14.7,24.8,3,31.625,-8.0,Africa/Casablanca,Marrakech,31.6295,-7.9811,Morocco,MA,Marrakech-Safi,admin,1085330,1002697,31.6295,-7.9811,both
2026-09-21,34.5,23.6,0.0,5,17.0,31.3,3,31.625,-8.0,Africa/Casablanca,Marrakech,31.6295,-7.9811,Morocco,MA,Marrakech-Safi,admin,1085330,1002697,31.6295,-7.9811,both
2026-09-15,28.1,21.6,0.0,0,12.1,31.7,45,34.0,-6.8125,Africa/Casablanca,Sale,34.05,-6.8167,Morocco,MA,Rabat-Salé-Kénitra,,945101,945101,34.05,-6.8167,both
2026-09-16,26.1,20.8,0.0,0,15.0,37.4,3,34.0,-6.8125,Africa/Casablanca,Sale,34.05,-6.8167,Morocco,MA,Rabat-Salé-Kénitra,,945101,945101,34.05,-6.8167,both
2026-09-17,26.3,19.6,0.0,0,12.0,31.7,3,34.0,-6.8125,Africa/Casablanca,Sale,34.05,-6.8167,Morocco,MA,Rabat-Salé-Kénitra,,945101,945101,34.05,-6.8167,both
2026-09-18,26.9,16.3,0.0,3,12.0,31.7,45,34.0,-6.8125,Africa/Casablanca,Sale,34.05,-6.8167,Morocco,MA,Rabat-Salé-Kénitra,,945101,945101,34.05,-6.8167,both
2026-09-19,29.4,17.3,0.0,0,12.4,32.0,45,34.0,-6.8125,Africa/Casablanca,Sale,34.05,-6.8167,Morocco,MA,Rabat-Salé-Kénitra,,945101,945101,34.05,-6.8167,both
2026-09-20,33.5,19.4,0.0,0,13.6,32.0,1,34.0,-6.8125,Africa/Casablanca,Sale,34.05,-6.8167,Morocco,MA,Rabat-Salé-Kénitra,,945101,945101,34.05,-6.8167,both
2026-09-21,28.4,20.3,0.0,0,11.8,27.7,0,34.0,-6.8125,Africa/Casablanca,Sale,34.05,-6.8167,Morocco,MA,Rabat-Salé-Kénitra,,945101,945101,34.05,-6.8167,both
2026-09-15,33.4,21.8,0.0,0,16.1,41.4,2,33.875,-5.5625,Africa/Casablanca,Meknès,33.8833,-5.55,Morocco,MA,Fès-Meknès,,601000,601000,33.8833,-5.55,both
2026-09-16,30.0,18.8,0.0,0,16.1,40.0,2,33.875,-5.5625,Africa/Casablanca,Meknès,33.8833,-5.55,Morocco,MA,Fès-Meknès,,601000,601000,33.8833,-5.55,both
2026-09-17,27.8,17.5,0.0,3,13.2,33.8,3,33.875,-5.5625,Africa/Casablanca,Meknès,33.8833,-5.55,Morocco,MA,Fès-Meknès,,601000,601000,33.8833,-5.55,both
2026-09-18,29.7,16.3,0.0,18,12.0,30.6,2,33.875,-5.5625,Africa/Casablanca,Meknès,33.8833,-5.55,Morocco,MA,Fès-Meknès,,601000,601000,33.8833,-5.55,both
2026-09-19,33.5,18.6,0.0,5,11.6,34.9,1,33.875,-5.5625,Africa/Casablanca,Meknès,33.8833,-5.55,Morocco,MA,Fès-Meknès,,601000,601000,33.8833,-5.55,both
2026-09-20,34.9,21.1,0.0,1,18.6,40.7,2,33.875,-5.5625,Africa/Casablanca,Meknès,33.8833,-5.55,Morocco,MA,Fès-Meknès,,601000,601000,33.8833,-5.55,both
2026-09-21,34.2,20.3,0.0,0,11.6,26.6,0,33.875,-5.5625,Africa/Casablanca,Meknès,33.8833,-5.55,Morocco,MA,Fès-Meknès,,601000,601000,33.8833,-5.55,both
2026-09-15,28.1,21.6,0.0,0,12.1,31.7,45,34.0,-6.8125,Africa/Casablanca,Rabat,34.0211,-6.8414,Morocco,MA,Rabat-Salé-Kénitra,primary,572717,572717,34.0211,-6.8414,both
2026-09-16,26.2,20.9,0.0,0,15.0,37.4,3,34.0,-6.8125,Africa/Casablanca,Rabat,34.0211,-6.8414,Morocco,MA,Rabat-Salé-Kénitra,primary,572717,572717,34.0211,-6.8414,both
2026-09-17,26.3,19.6,0.0,0,12.0,31.7,3,34.0,-6.8125,Africa/Casablanca,Rabat,34.0211,-6.8414,Morocco,MA,Rabat-Salé-Kénitra,primary,572717,572717,34.0211,-6.8414,both
2026-09-18,27.0,16.4,0.0,3,12.0,31.7,45,34.0,-6.8125,Africa/Casablanca,Rabat,34.0211,-6.8414,Morocco,MA,Rabat-Salé-Kénitra,primary,572717,572717,34.0211,-6.8414,both
2026-09-19,29.5,17.4,0.0,0,12.4,32.0,45,34.0,-6.8125,Africa/Casablanca,Rabat,34.0211,-6.8414,Morocco,MA,Rabat-Salé-Kénitra,primary,572717,572717,34.0211,-6.8414,both
2026-09-20,33.6,19.5,0.0,0,13.6,32.0,1,34.0,-6.8125,Africa/Casablanca,Rabat,34.0211,-6.8414,Morocco,MA,Rabat-Salé-Kénitra,primary,572717,572717,34.0211,-6.8414,both
2026-09-21,28.4,20.3,0.0,0,11.8,27.7,0,34.0,-6.8125,Africa/Casablanca,Rabat,34.0211,-6.8414,Morocco,MA,Rabat-Salé-Kénitra,primary,572717,572717,34.0211,-6.8414,both
2026-09-15,35.6,27.5,0.0,5,10.8,34.9,3,30.4375,-9.5625,Africa/Casablanca,Agadir,30.4214,-9.5831,Morocco,MA,Souss-Massa,admin,538000,538000,30.4214,-9.5831,both
2026-09-16,38.1,23.9,0.0,0,20.4,49.0,1,30.4375,-9.5625,Africa/Casablanca,Agadir,30.4214,-9.5831,Morocco,MA,Souss-Massa,admin,538000,538000,30.4214,-9.5831,both
2026-09-17,28.3,20.9,0.0,0,14.7,40.7,2,30.4375,-9.5625,Africa/Casablanca,Agadir,30.4214,-9.5831,Morocco,MA,Souss-Massa,admin,538000,538000,30.4214,-9.5831,both
2026-09-18,27.1,20.2,0.0,3,13.3,36.7,2,30.4375,-9.5625,Africa/Casablanca,Agadir,30.4214,-9.5831,Morocco,MA,Souss-Massa,admin,538000,538000,30.4214,-9.5831,both
2026-09-19,27.7,21.4,0.0,0,12.6,38.2,2,30.4375,-9.5625,Africa/Casablanca,Agadir,30.4214,-9.5831,Morocco,MA,Souss-Massa,admin,538000,538000,30.4214,-9.5831,both
2026-09-20,28.5,21.0,0.0,0,15.0,30.6,2,30.4375,-9.5625,Africa/Casablanca,Agadir,30.4214,-9.5831,Morocco,MA,Souss-Massa,admin,538000,538000,30.4214,-9.5831,both
2026-09-21,33.3,21.3,0.0,0,12.8,27.0,45,30.4375,-9.5625,Africa/Casablanca,Agadir,30.4214,-9.5831,Morocco,MA,Souss-Massa,admin,538000,538000,30.4214,-9.5831,both
2026-09-15,29.0,21.2,0.0,0,13.2,33.1,45,34.25,-6.5625,Africa/Casablanca,Kenitra,34.25,-6.5833,Morocco,MA,Rabat-Salé-Kénitra,,507736,507736,34.25,-6.5833,both
2026-09-16,26.9,20.8,0.0,0,16.3,40.3,2,34.25,-6.5625,Africa/Casablanca,Kenitra,34.25,-6.5833,Morocco,MA,Rabat-Salé-Kénitra,,507736,507736,34.25,-6.5833,both
2026-09-17,26.9,19.0,0.0,0,12.8,31.7,3,34.25,-6.5625,Africa/Casablanca,Kenitra,34.25,-6.5833,Morocco,MA,Rabat-Salé-Kénitra,,507736,507736,34.25,-6.5833,both
2026-09-18,28.1,16.9,0.0,5,13.3,33.5,45,34.25,-6.5625,Africa/Casablanca,Kenitra,34.25,-6.5833,Morocco,MA,Rabat-Salé-Kénitra,,507736,507736,34.25,-6.5833,both
2026-09-19,32.6,17.1,0.0,0,17.1,41.0,45,34.25,-6.5625,Africa/Casablanca,Kenitra,34.25,-6.5833,Morocco,MA,Rabat-Salé-Kénitra,,507736,507736,34.25,-6.5833,both
2026-09-20,36.7,22.4,0.0,0,17.3,40.3,1,34.25,-6.5625,Africa/Casablanca,Kenitra,34.25,-6.5833,Morocco,MA,Rabat-Salé-Kénitra,,507736,507736,34.25,-6.5833,both
2026-09-21,33.1,22.1,0.0,0,14.3,33.1,0,34.25,-6.5625,Africa/Casablanca,Kenitra,34.25,-6.5833,Morocco,MA,Rabat-Salé-Kénitra,,507736,507736,34.25,-6.5833,both
2026-09-15,30.9,16.2,0.0,0,17.8,37.4,3,34.6875,-1.9375,Africa/Casablanca,Oujda-Angad,34.6867,-1.9114,Morocco,MA,Oriental,admin,506224,506224,34.6867,-1.9114,both
2026-09-16,32.2,15.8,0.0,0,19.1,39.6,0,34.6875,-1.9375,Africa/Casablanca,Oujda-Angad,34.6867,-1.9114,Morocco,MA,Oriental,admin,506224,506224,34.6867,-1.9114,both
2026-09-17,27.6,16.1,0.2,9,18.4,39.2,3,34.6875,-1.9375,Africa/Casablanca,Oujda-Angad,34.6867,-1.9114,Morocco,MA,Oriental,admin,506224,506224,34.6867,-1.9114,both
2026-09-18,27.0,18.0,0.0,20,18.4,39.6,3,34.6875,-1.9375,Africa/Casablanca,Oujda-Angad,34.6867,-1.9114,Morocco,MA,Oriental,admin,506224,506224,34.6867,-1.9114,both
2026-09-19,27.9,18.2,0.0,30,19.5,42.8,45,34.6875,-1.9375,Africa/Casablanca,Oujda-Angad,34.6867,-1.9114,Morocco,MA,Oriental,admin,506224,506224,34.6867,-1.9114,both
2026-09-20,28.1,17.4,0.0,13,20.3,40.0,45,34.6875,-1.9375,Africa/Casablanca,Oujda-Angad,34.6867,-1.9114,Morocco,MA,Oriental,admin,506224,506224,34.6867,-1.9114,both
2026-09-21,27.8,18.4,0.3,13,15.6,32.4,3,34.6875,-1.9375,Africa/Casablanca,Oujda-Angad,34.6867,-1.9114,Morocco,MA,Oriental,admin,506224,506224,34.6867,-1.9114,both
2026-09-15,29.2,21.2,0.0,0,12.2,32.0,2,35.5625,-5.375,Africa/Casablanca,Tétouan,35.5667,-5.3667,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,422757,422757,35.5667,-5.3667,both
2026-09-16,33.4,19.7,0.0,0,25.8,59.8,2,35.5625,-5.375,Africa/Casablanca,Tétouan,35.5667,-5.3667,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,422757,422757,35.5667,-5.3667,both
2026-09-17,27.5,14.8,0.0,0,11.6,29.5,3,35.5625,-5.375,Africa/Casablanca,Tétouan,35.5667,-5.3667,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,422757,422757,35.5667,-5.3667,both
2026-09-18,26.6,20.2,0.0,5,15.7,40.7,3,35.5625,-5.375,Africa/Casablanca,Tétouan,35.5667,-5.3667,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,422757,422757,35.5667,-5.3667,both
2026-09-19,26.5,21.9,0.0,8,32.4,75.2,2,35.5625,-5.375,Africa/Casablanca,Tétouan,35.5667,-5.3667,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,422757,422757,35.5667,-5.3667,both
2026-09-20,25.3,22.4,0.0,0,40.4,84.2,2,35.5625,-5.375,Africa/Casablanca,Tétouan,35.5667,-5.3667,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,422757,422757,35.5667,-5.3667,both
2026-09-21,25.4,21.8,0.0,0,36.8,76.3,2,35.5625,-5.375,Africa/Casablanca,Tétouan,35.5667,-5.3667,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,422757,422757,35.5667,-5.3667,both
2026-09-15,33.8,22.8,0.0,0,22.8,42.5,3,32.3125,-9.25,Africa/Casablanca,Safi,32.2833,-9.2333,Morocco,MA,Marrakech-Safi,,367249,367249,32.2833,-9.2333,both
2026-09-16,27.5,20.8,0.0,0,27.5,49.7,2,32.3125,-9.25,Africa/Casablanca,Safi,32.2833,-9.2333,Morocco,MA,Marrakech-Safi,,367249,367249,32.2833,-9.2333,both
2026-09-17,25.3,19.2,0.0,0,20.4,36.7,3,32.3125,-9.25,Africa/Casablanca,Safi,32.2833,-9.2333,Morocco,MA,Marrakech-Safi,,367249,367249,32.2833,-9.2333,both
2026-09-18,26.4,19.5,0.0,0,22.7,40.3,2,32.3125,-9.25,Africa/Casablanca,Safi,32.2833,-9.2333,Morocco,MA,Marrakech-Safi,,367249,367249,32.2833,-9.2333,both
2026-09-19,28.2,18.8,0.0,0,20.4,37.1,2,32.3125,-9.25,Africa/Casablanca,Safi,32.2833,-9.2333,Morocco,MA,Marrakech-Safi,,367249,367249,32.2833,-9.2333,both
2026-09-20,30.9,21.6,0.0,0,17.0,32.0,2,32.3125,-9.25,Africa/Casablanca,Safi,32.2833,-9.2333,Morocco,MA,Marrakech-Safi,,367249,367249,32.2833,-9.2333,both
2026-09-21,26.1,19.4,0.0,0,14.6,28.4,45,32.3125,-9.25,Africa/Casablanca,Safi,32.2833,-9.2333,Morocco,MA,Marrakech-Safi,,367249,367249,32.2833,-9.2333,both
2026-09-15,32.3,19.0,0.0,0,23.0,37.1,3,34.4375,-2.875,Africa/Casablanca,Taourirt,34.41,-2.89,Morocco,MA,Oriental,,321876,321876,34.41,-2.89,both
2026-09-16,34.4,18.9,0.0,0,22.9,36.7,1,34.4375,-2.875,Africa/Casablanca,Taourirt,34.41,-2.89,Morocco,MA,Oriental,,321876,321876,34.41,-2.89,both
2026-09-17,29.6,19.2,0.0,8,26.2,43.6,3,34.4375,-2.875,Africa/Casablanca,Taourirt,34.41,-2.89,Morocco,MA,Oriental,,321876,321876,34.41,-2.89,both
2026-09-18,29.3,19.7,0.0,8,26.7,45.7,45,34.4375,-2.875,Africa/Casablanca,Taourirt,34.41,-2.89,Morocco,MA,Oriental,,321876,321876,34.41,-2.89,both
2026-09-19,29.6,19.1,0.0,15,29.0,55.1,3,34.4375,-2.875,Africa/Casablanca,Taourirt,34.41,-2.89,Morocco,MA,Oriental,,321876,321876,34.41,-2.89,both
2026-09-20,30.1,19.9,0.0,6,28.4,48.6,3,34.4375,-2.875,Africa/Casablanca,Taourirt,34.41,-2.89,Morocco,MA,Oriental,,321876,321876,34.41,-2.89,both
2026-09-21,30.2,19.6,0.0,3,26.3,45.0,3,34.4375,-2.875,Africa/Casablanca,Taourirt,34.41,-2.89,Morocco,MA,Oriental,,321876,321876,34.41,-2.89,both
2026-09-15,28.1,21.4,0.0,0,11.6,31.7,45,33.9375,-6.875,Africa/Casablanca,Temara,33.9234,-6.9076,Morocco,MA,Rabat-Salé-Kénitra,,297098,297098,33.9234,-6.9076,both
2026-09-16,25.9,20.3,0.0,0,15.5,39.2,2,33.9375,-6.875,Africa/Casablanca,Temara,33.9234,-6.9076,Morocco,MA,Rabat-Salé-Kénitra,,297098,297098,33.9234,-6.9076,both
2026-09-17,26.0,19.2,0.0,0,12.5,33.5,3,33.9375,-6.875,Africa/Casablanca,Temara,33.9234,-6.9076,Morocco,MA,Rabat-Salé-Kénitra,,297098,297098,33.9234,-6.9076,both
2026-09-18,26.7,15.7,0.0,3,11.5,32.0,45,33.9375,-6.875,Africa/Casablanca,Temara,33.9234,-6.9076,Morocco,MA,Rabat-Salé-Kénitra,,297098,297098,33.9234,-6.9076,both
2026-09-19,29.4,16.6,0.0,0,11.8,32.4,1,33.9375,-6.875,Africa/Casablanca,Temara,33.9234,-6.9076,Morocco,MA,Rabat-Salé-Kénitra,,297098,297098,33.9234,-6.9076,both
2026-09-20,31.2,19.6,0.0,0,12.8,27.7,1,33.9375,-6.875,Africa/Casablanca,Temara,33.9234,-6.9076,Morocco,MA,Rabat-Salé-Kénitra,,297098,297098,33.9234,-6.9076,both
2026-09-21,26.2,20.7,0.0,0,12.4,25.2,0,33.9375,-6.875,Africa/Casablanca,Temara,33.9234,-6.9076,Morocco,MA,Rabat-Salé-Kénitra,,297098,297098,33.9234,-6.9076,both
2026-09-15,40.5,25.1,0.0,0,25.3,49.3,0,27.170473,-13.229401,Africa/Casablanca,Laâyoune,27.15,-13.2,Morocco,MA,Laâyoune-Sakia El Hamra,,262791,262791,27.15,-13.2,both
2026-09-16,36.1,21.7,0.0,0,26.3,51.1,0,27.170473,-13.229401,Africa/Casablanca,Laâyoune,27.15,-13.2,Morocco,MA,Laâyoune-Sakia El Hamra,,262791,262791,27.15,-13.2,both
2026-09-17,28.4,21.5,0.0,0,31.5,58.3,3,27.170473,-13.229401,Africa/Casablanca,Laâyoune,27.15,-13.2,Morocco,MA,Laâyoune-Sakia El Hamra,,262791,262791,27.15,-13.2,both
2026-09-18,27.9,20.1,0.0,2,27.9,54.4,3,27.170473,-13.229401,Africa/Casablanca,Laâyoune,27.15,-13.2,Morocco,MA,Laâyoune-Sakia El Hamra,,262791,262791,27.15,-13.2,both
2026-09-19,28.8,18.1,0.0,0,24.7,48.6,0,27.170473,-13.229401,Africa/Casablanca,Laâyoune,27.15,-13.2,Morocco,MA,Laâyoune-Sakia El Hamra,,262791,262791,27.15,-13.2,both
2026-09-20,32.8,19.3,0.0,0,22.7,46.4,3,27.170473,-13.229401,Africa/Casablanca,Laâyoune,27.15,-13.2,Morocco,MA,Laâyoune-Sakia El Hamra,,262791,262791,27.15,-13.2,both
2026-09-21,35.3,19.3,0.0,8,26.3,50.8,0,27.170473,-13.229401,Africa/Casablanca,Laâyoune,27.15,-13.2,Morocco,MA,Laâyoune-Sakia El Hamra,,262791,262791,27.15,-13.2,both
2026-09-15,26.6,21.5,0.0,0,17.1,30.6,45,33.25,-8.4375,Africa/Casablanca,El Jadid,33.2566,-8.5025,Morocco,MA,Casablanca-Settat,,237464,237464,33.2566,-8.5025,both
2026-09-16,24.9,21.0,0.0,0,19.1,33.5,2,33.25,-8.4375,Africa/Casablanca,El Jadid,33.2566,-8.5025,Morocco,MA,Casablanca-Settat,,237464,237464,33.2566,-8.5025,both
2026-09-17,25.4,20.0,0.0,0,15.2,27.7,3,33.25,-8.4375,Africa/Casablanca,El Jadid,33.2566,-8.5025,Morocco,MA,Casablanca-Settat,,237464,237464,33.2566,-8.5025,both
2026-09-18,25.3,20.3,0.0,0,18.5,33.5,45,33.25,-8.4375,Africa/Casablanca,El Jadid,33.2566,-8.5025,Morocco,MA,Casablanca-Settat,,237464,237464,33.2566,-8.5025,both
2026-09-19,25.5,20.4,0.0,0,18.2,32.4,2,33.25,-8.4375,Africa/Casablanca,El Jadid,33.2566,-8.5025,Morocco,MA,Casablanca-Settat,,237464,237464,33.2566,-8.5025,both
2026-09-20,28.6,21.2,0.0,0,15.5,30.2,2,33.25,-8.4375,Africa/Casablanca,El Jadid,33.2566,-8.5025,Morocco,MA,Casablanca-Settat,,237464,237464,33.2566,-8.5025,both
2026-09-21,27.5,20.3,0.0,0,16.8,33.1,45,33.25,-8.4375,Africa/Casablanca,El Jadid,33.2566,-8.5025,Morocco,MA,Casablanca-Settat,,237464,237464,33.2566,-8.5025,both
2026-09-15,36.8,25.6,0.0,8,17.0,34.2,3,30.3125,-9.5,Africa/Casablanca,Ait Melloul,30.3342,-9.4972,Morocco,MA,Souss-Massa,,210870,210870,30.3342,-9.4972,both
2026-09-16,30.3,21.6,0.0,0,19.1,35.6,2,30.3125,-9.5,Africa/Casablanca,Ait Melloul,30.3342,-9.4972,Morocco,MA,Souss-Massa,,210870,210870,30.3342,-9.4972,both
2026-09-17,27.3,21.5,0.0,0,18.8,37.1,2,30.3125,-9.5,Africa/Casablanca,Ait Melloul,30.3342,-9.4972,Morocco,MA,Souss-Massa,,210870,210870,30.3342,-9.4972,both
2026-09-18,27.1,20.4,0.0,0,18.8,36.7,2,30.3125,-9.5,Africa/Casablanca,Ait Melloul,30.3342,-9.4972,Morocco,MA,Souss-Massa,,210870,210870,30.3342,-9.4972,both
2026-09-19,26.8,20.5,0.0,0,21.3,41.4,45,30.3125,-9.5,Africa/Casablanca,Ait Melloul,30.3342,-9.4972,Morocco,MA,Souss-Massa,,210870,210870,30.3342,-9.4972,both
2026-09-20,28.7,21.2,0.0,0,15.0,30.6,2,30.3125,-9.5,Africa/Casablanca,Ait Melloul,30.3342,-9.4972,Morocco,MA,Souss-Massa,,210870,210870,30.3342,-9.4972,both
2026-09-21,33.5,21.6,0.0,0,12.8,27.0,45,30.3125,-9.5,Africa/Casablanca,Ait Melloul,30.3342,-9.4972,Morocco,MA,Souss-Massa,,210870,210870,30.3342,-9.4972,both
2026-09-15,36.5,25.9,0.0,5,21.9,44.6,3,32.3125,-6.375,Africa/Casablanca,Béni Mellal,32.3394,-6.3608,Morocco,MA,Béni Mellal-Khénifra,admin,209594,209594,32.3394,-6.3608,both
2026-09-16,32.8,21.8,0.0,0,17.3,36.0,0,32.3125,-6.375,Africa/Casablanca,Béni Mellal,32.3394,-6.3608,Morocco,MA,Béni Mellal-Khénifra,admin,209594,209594,32.3394,-6.3608,both
2026-09-17,29.9,18.7,0.0,5,11.8,24.1,3,32.3125,-6.375,Africa/Casablanca,Béni Mellal,32.3394,-6.3608,Morocco,MA,Béni Mellal-Khénifra,admin,209594,209594,32.3394,-6.3608,both
2026-09-18,31.3,19.3,0.0,5,9.7,21.2,1,32.3125,-6.375,Africa/Casablanca,Béni Mellal,32.3394,-6.3608,Morocco,MA,Béni Mellal-Khénifra,admin,209594,209594,32.3394,-6.3608,both
2026-09-19,35.3,21.9,0.0,3,13.9,28.1,3,32.3125,-6.375,Africa/Casablanca,Béni Mellal,32.3394,-6.3608,Morocco,MA,Béni Mellal-Khénifra,admin,209594,209594,32.3394,-6.3608,both
2026-09-20,38.1,26.2,0.3,0,16.1,29.5,2,32.3125,-6.375,Africa/Casablanca,Béni Mellal,32.3394,-6.3608,Morocco,MA,Béni Mellal-Khénifra,admin,209594,209594,32.3394,-6.3608,both
2026-09-21,36.8,28.0,0.9,8,18.6,37.1,80,32.3125,-6.375,Africa/Casablanca,Béni Mellal,32.3394,-6.3608,Morocco,MA,Béni Mellal-Khénifra,admin,209594,209594,32.3394,-6.3608,both
2026-09-15,32.6,21.0,0.0,0,15.3,37.1,45,33.4375,-7.625,Africa/Casablanca,Bouskoura,33.4489,-7.6486,Morocco,MA,Casablanca-Settat,,200359,200359,33.4489,-7.6486,both
2026-09-16,27.0,19.7,0.0,0,15.9,39.2,45,33.4375,-7.625,Africa/Casablanca,Bouskoura,33.4489,-7.6486,Morocco,MA,Casablanca-Settat,,200359,200359,33.4489,-7.6486,both
